directional_tail_area,estimate,holm_adjusted_tail_area,holm_family,holm_family_size,lower,metric,population,record_id,record_type,relative_change_percent,two_sided_tail_area,upper
0.0071,1.0020109164033322,0.0426,fixed_p13_window_no_context_sft,3,0.20529978961794038,matched_excess_copy_rate,main_primary_4098,window_r8_minus_r1_no_context_sft,contrast,,0.0142,1.896877230899714
0.0002,-0.9956725187348283,0.0004,bundle_prior_context_sft,4,-1.5804646164420275,wer,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,-4.149560117302056,0.0004,-0.4383895324075886
0.0,-0.9995104438642279,0.0,bundle_prior_context_sft,4,-1.5213361741955274,cer,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0,-0.5209873840232374
0.0141,0.33071808042782225,0.0846,bundle_prior_context_sft,4,0.03722373413132763,insertions_per_100_reference_words,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0282,0.6370473620426967
0.2072,0.8818342151675438,0.4144,bundle_prior_context_sft,4,-1.1662559502087304,keyword_occurrence_recall,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.4144,2.876628959776588
0.0,1.9641825534373194,0.0,bundle_prior_context_sft,4,1.314157806978535,context_copy_rate,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0,2.7471151399949116
0.0,2.0494608933766902,0.0,bundle_prior_context_sft,4,1.65015560178183,prior_only_token_rate,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0,2.504240371270845
0.0,12.24456027136593,0.0,bundle_prior_context_sft,4,7.396549889552962,realized_trigram_yield_per_1000,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0,18.818256546756952
0.0017,0.006932409012131715,0.0034,bundle_prior_context_sft,4,0.0012221838632324154,donor_null_copy_rate,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0034,0.01985365813131504
0.0,1.9572501444251877,0.0,bundle_prior_context_sft,4,1.310203658037894,matched_excess_copy_rate,main_primary_4098,bundle_r1_minus_r0_prior_context_sft,contrast,,0.0,2.73653820289746
0.0,-1.4178658128980075,0.0,bundle_prior_context_sft,4,-2.070713098679099,wer,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,-5.909090909090919,0.0,-0.7934717873516068
0.0,-1.2451044386422971,0.0,bundle_prior_context_sft,4,-1.8115797615992653,cer,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.0,-0.7271516011128425
0.0065,0.3412729127819021,0.052,bundle_prior_context_sft,4,0.07388553041149512,insertions_per_100_reference_words,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.013,0.609389042122464
0.0225,2.0576131687242736,0.09,bundle_prior_context_sft,4,0.0624190556197199,keyword_occurrence_recall,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.045,4.090018549560504
0.0,2.7586206896551726,0.0,bundle_prior_context_sft,4,1.9926886166950333,context_copy_rate,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.0,3.663209092975214
0.0,3.0007277085741193,0.0,bundle_prior_context_sft,4,2.542763015357759,prior_only_token_rate,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.0,3.4807162015116835
0.0,9.42951438000943,0.0,bundle_prior_context_sft,4,5.9281125653088855,realized_trigram_yield_per_1000,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.0,14.2265877707816
0.0,0.051149425287356325,0.0,bundle_prior_context_sft,4,0.013140419479515589,donor_null_copy_rate,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.0,0.11924346716638085
0.0,2.7074712643678165,0.0,bundle_prior_context_sft,4,1.9455308951976666,matched_excess_copy_rate,main_primary_4098,bundle_r2_minus_r0_prior_context_sft,contrast,,0.0,3.603964668494516
0.0,-1.8506139394152648,0.0,bundle_prior_context_sft,4,-2.514228159307064,wer,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,-7.712609970674497,0.0,-1.1842190420278247
0.0,-1.5070169712793717,0.0,bundle_prior_context_sft,4,-2.095222290698158,cer,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0,-0.9828033187552988
0.1092,0.2040600921788691,0.2184,bundle_prior_context_sft,4,-0.11328426302537122,insertions_per_100_reference_words,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.2184,0.5284844588702986
0.0053,2.7630805408583257,0.0318,bundle_prior_context_sft,4,0.7197716035093891,keyword_occurrence_recall,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0106,4.793172801791463
0.0,3.9367816091954024,0.0,bundle_prior_context_sft,4,2.9402503308256382,context_copy_rate,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0,5.1041646660044
0.0,4.019863864035275,0.0,bundle_prior_context_sft,4,3.4055265840193996,prior_only_token_rate,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0,4.656926550353998
0.0,7.53861414198668,0.0,bundle_prior_context_sft,4,4.899134181621325,realized_trigram_yield_per_1000,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0,11.325798310047958
