analysis_id,analysis_status,dimension,stratum_id,row_count,source_cluster_count,target,record_type,record_id,metric,estimate,lower,upper,numerator,denominator,status,unit
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,cell,R1,wer,16.556067172264356,15.085304506656142,18.166258299130963,2445,14768,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,cell,R1,context_copy_rate,3.64321608040201,2.0472325827692592,5.668642112203308,29,796,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,cell,R1,prior_only_token_rate,1.0022953328232593,0.7104778211726067,1.3144336411870785,131,13070,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,cell,R8,wer,16.075297941495126,14.520397524570976,17.860773968297625,2374,14768,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,cell,R8,context_copy_rate,6.909547738693467,4.389705751611077,10.068050668543279,55,796,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,cell,R8,prior_only_token_rate,2.433425160697888,1.8033732721772593,3.04270347582303,318,13068,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,effect,R8_minus_R1,wer,-0.48076923076922995,-1.035852741095484,0.08985337543125392,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,effect,R8_minus_R1,context_copy_rate,3.266331658291457,1.3635380379817958,5.562601557103722,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,1.4311298278746287,0.9215341648875034,1.9101314714821318,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R0,wer,17.44312026002167,15.848223408863138,19.160930261153315,2576,14768,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R1,wer,16.81338028169014,15.273507422577893,18.525429847244727,2483,14768,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R1,context_copy_rate,5.296343001261034,3.302427250853994,7.7885952712100135,42,793,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R1,prior_only_token_rate,1.310875695450042,0.9487428556949258,1.7150584354281233,172,13121,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R8,wer,16.312296858071505,14.675097176274289,18.2224632461962,2409,14768,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R8,context_copy_rate,10.050251256281408,6.969945940444547,13.670137454314315,80,796,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,cell,R8,prior_only_token_rate,3.0654262620100656,2.3220116060244553,3.8057750710876728,402,13114,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,effect,R8_minus_R1,wer,-0.5010834236186348,-1.127844180198246,0.16557427845185135,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,effect,R8_minus_R1,context_copy_rate,4.753908255020374,2.5831543183574937,7.353876326710585,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,duration_seconds,q4,1025,435,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,1.7545505665600236,1.1687306253497645,2.307731757508354,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R0,wer,57.46489283074649,52.463760729217455,62.307341778907514,1555,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R1,wer,67.73835920177383,59.75910416200237,76.1385072873158,1833,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R1,context_copy_rate,3.4220532319391634,1.8552797479562113,5.335812726721027,36,1052,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R1,prior_only_token_rate,14.210294764628244,10.572215657514713,18.189328678117562,323,2273,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R8,wer,65.63192904656319,57.36702009424735,74.78094347026756,1776,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R8,context_copy_rate,2.13713268032057,0.5977717033946461,4.436704044225595,24,1123,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,cell,R8,prior_only_token_rate,15.105333930972659,11.60905555503158,19.069752647232892,337,2231,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,effect,R8_minus_R1,wer,-2.1064301552106457,-6.830742240644387,3.0862851636512194,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,effect,R8_minus_R1,context_copy_rate,-1.2849205516185935,-2.823288011831786,0.4044002222097725,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,base,effect,R8_minus_R1,prior_only_token_rate,0.8950391663444144,-2.2773394241057177,4.117252714396104,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R0,wer,38.654841093865485,34.380468208393445,43.026485696895016,1046,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R1,wer,40.42867701404287,34.8439347522696,46.61169045532275,1094,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R1,context_copy_rate,1.3157894736842106,0.39215686274509803,2.5304630568253543,15,1140,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R1,prior_only_token_rate,6.474820143884892,3.5142294708484383,10.163919369060448,153,2363,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R8,wer,35.809312638580934,31.52766373540693,40.156169966584145,969,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R8,context_copy_rate,0.5263157894736842,0.08410428931875526,1.1840779981021383,6,1140,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,cell,R8,prior_only_token_rate,6.2445793581960105,4.507974165887228,8.08771158439754,144,2306,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,effect,R8_minus_R1,wer,-4.6193643754619345,-8.45830807657474,-1.415979141896658,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,effect,R8_minus_R1,context_copy_rate,-0.7894736842105264,-2.0735261747555986,0.29850746268656714,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,-0.2302407856888813,-3.6153811644532903,2.4620461417203585,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R0,wer,37.17664449371767,33.0735613312159,41.40693600154381,1006,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R1,wer,36.58536585365854,31.926707791211058,41.43345997810548,990,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R1,context_copy_rate,0.3527336860670194,0.0,0.9140843807604693,4,1134,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R1,prior_only_token_rate,3.722943722943723,2.110244884693798,6.037350192453144,86,2310,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R8,wer,34.405025868440504,30.15807234052692,38.68653738555317,931,2706,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R8,context_copy_rate,0.8779631255487269,0.19820136557543375,1.7257039055404177,10,1139,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,cell,R8,prior_only_token_rate,8.322552824493316,6.325806236812614,10.372569725179646,193,2319,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,effect,R8_minus_R1,wer,-2.1803399852180334,-4.791982136568938,0.35405645655990814,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,effect,R8_minus_R1,context_copy_rate,0.5252294394817075,-0.18551341131986296,1.3202302471187122,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q1,1279,357,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,4.599609101549593,2.3831895575059807,6.539079566982898,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R0,wer,43.620776601109434,39.50375574308623,47.68536135263597,1730,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R1,wer,44.730206757438225,40.16810135393087,49.30451764454979,1774,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R1,context_copy_rate,3.6211699164345403,1.6085575373050698,6.158442472679086,26,718,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R1,prior_only_token_rate,7.417168674698795,5.097749264476633,10.069192981521914,197,2656,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R8,wer,42.05748865355522,37.76217892510831,46.36018286164589,1668,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R8,context_copy_rate,2.5165562913907285,0.9549429500135775,4.579029681033096,19,755,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,cell,R8,prior_only_token_rate,9.297912713472487,6.73607927832628,12.114088686573286,245,2635,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,effect,R8_minus_R1,wer,-2.672718103883007,-4.82290736260133,-0.43371862348807605,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,effect,R8_minus_R1,context_copy_rate,-1.1046136250438119,-2.9771805976907886,0.6791582587131063,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,base,effect,R8_minus_R1,prior_only_token_rate,1.8807440387736918,-0.5928089785477861,4.250098438937342,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R0,wer,29.147755925365608,25.86389594661981,32.414647043297784,1156,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R1,wer,27.634896621280888,24.408193433823083,30.91880938701926,1096,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R1,context_copy_rate,0.9162303664921466,0.14450345736472905,1.92561629835524,7,764,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R1,prior_only_token_rate,2.7233115468409586,1.6108807810908121,4.1542221925771985,75,2754,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R8,wer,25.71860816944024,22.707880448929682,28.699726036256937,1020,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R8,context_copy_rate,1.7015706806282722,0.5908201635708467,3.1211961610486876,13,764,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,cell,R8,prior_only_token_rate,4.590163934426229,3.266855996716725,6.036418532358874,126,2745,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,effect,R8_minus_R1,wer,-1.9162884518406464,-3.4137700231047154,-0.5346019378736009,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,effect,R8_minus_R1,context_copy_rate,0.7853403141361256,-0.37365752488319187,2.1660929239641886,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,1.8668523875852707,0.07090431391561804,3.546571847010694,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R0,wer,29.500756429652043,26.251782519744218,32.831381748884596,1170,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R1,wer,27.66011094301563,24.5786115735334,30.784919808387922,1097,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R1,context_copy_rate,0.9234828496042217,0.2339112969339236,1.9074220013307996,7,758,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R1,prior_only_token_rate,3.3598265895953756,2.3393121536444013,4.467717273683349,93,2768,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R8,wer,26.50025214321735,23.269810149978877,29.841041153016086,1051,3966,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R8,context_copy_rate,3.141361256544503,1.617196257613739,4.92040520984081,24,764,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,cell,R8,prior_only_token_rate,7.166006481814908,5.453345807824211,8.894135945934003,199,2777,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,effect,R8_minus_R1,wer,-1.1598587997982825,-2.8836263871229484,0.5544800786106393,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,effect,R8_minus_R1,context_copy_rate,2.2178784069402813,0.8294992293972752,3.818776091743893,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q2,894,307,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,3.8061798922195327,2.2825705563608576,5.384569956884225,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R0,wer,35.933902207774615,32.76582819617721,38.9565801674274,2653,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R1,wer,35.60883109846946,32.398866672614986,38.81598452947157,2629,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R1,context_copy_rate,3.663003663003663,2.215148668248945,5.471145410168025,30,819,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R1,prior_only_token_rate,3.7608123354644603,2.809466132683383,4.842999959958099,200,5318,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R8,wer,34.335635920357575,30.939623034470397,37.75406549792615,2535,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R8,context_copy_rate,6.213364595545134,4.1419747128655535,8.594708766303844,53,853,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,cell,R8,prior_only_token_rate,7.216494845360825,5.87291997768171,8.591415227819125,385,5335,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,effect,R8_minus_R1,wer,-1.2731951781118838,-2.4081806758164412,-0.11255993853187299,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,effect,R8_minus_R1,context_copy_rate,2.5503609325414716,0.6269736418756594,4.664578855675882,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,base,effect,R8_minus_R1,prior_only_token_rate,3.4556825098963646,2.2406421310065405,4.667413977433168,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R0,wer,25.653528375998917,23.116363317066256,28.05302945111733,1894,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R1,wer,25.098198564269268,22.646950122478668,27.43387529765079,1853,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R1,context_copy_rate,2.4361948955916475,1.2958823397755124,3.871114871078087,21,862,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R1,prior_only_token_rate,2.116494665034109,1.4184986218717066,2.996420717290574,121,5717,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R8,wer,23.5947446837329,21.331875856604853,25.89903259562441,1742,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R8,context_copy_rate,4.756380510440835,2.9689377553472722,6.85106943688792,41,862,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,cell,R8,prior_only_token_rate,4.979905643893063,3.875545050219623,6.113232703080806,285,5723,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,effect,R8_minus_R1,wer,-1.5034538805363695,-2.5422960204207454,-0.4832245910614829,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,effect,R8_minus_R1,context_copy_rate,2.320185614849188,1.0440835266821344,3.896103896103896,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,2.863410978858954,1.9678935423325303,3.7835469570459277,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R0,wer,26.46620614926182,24.01377882732661,28.84559305247567,1954,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
