directional_tail_area,estimate,holm_adjusted_tail_area,holm_family,holm_family_size,lower,metric,population,record_id,record_type,relative_change_percent,two_sided_tail_area,upper
,54.37977660199883,,,,49.2079518374514,keyword_occurrence_recall,main_p13_primary_4098,R1-base,cell,,,59.376951157531565
,3.7014377485469563,,,,2.6501414196843895,context_copy_rate,main_p13_primary_4098,R1-base,cell,,,5.051797218259144
,3.935495398910033,,,,3.1408643393882976,prior_only_token_rate,main_p13_primary_4098,R1-base,cell,,,4.889566317102676
,22.451612903225808,,,,14.799286021132284,realized_trigram_yield_per_1000,main_p13_primary_4098,R1-base,cell,,,32.535346291150326
,0.04741511165494035,,,,0.004340025231168246,donor_null_copy_rate,main_p13_primary_4098,R1-base,cell,,,0.15756249424042323
,3.654022636892016,,,,2.5978501960127334,matched_excess_copy_rate,main_p13_primary_4098,R1-base,cell,,,4.999720665022601
,33.51159272420223,,,,30.20710170393387,wer,main_p13_primary_4098,R2-base,cell,,,36.90187103018792
,23.10378590078329,,,,20.487042544041998,cer,main_p13_primary_4098,R2-base,cell,,,25.76806602069554
,6.0444006614361605,,,,4.959776149743398,insertions_per_100_reference_words,main_p13_primary_4098,R2-base,cell,,,7.3252715919369455
,56.02586713697825,,,,50.75559919171501,keyword_occurrence_recall,main_p13_primary_4098,R2-base,cell,,,61.09425495873229
,4.091174751607247,,,,2.9284114204967295,context_copy_rate,main_p13_primary_4098,R2-base,cell,,,5.49486696261509
,4.879361377702036,,,,3.9067883979270066,prior_only_token_rate,main_p13_primary_4098,R2-base,cell,,,5.994190478022248
,15.52502356033927,,,,10.086768948973937,realized_trigram_yield_per_1000,main_p13_primary_4098,R2-base,cell,,,23.05888266162006
,0.015488018702513151,,,,0.00370140256998948,donor_null_copy_rate,main_p13_primary_4098,R2-base,cell,,,0.03324802795895024
,4.075686732904734,,,,2.912774840688778,matched_excess_copy_rate,main_p13_primary_4098,R2-base,cell,,,5.478435916989728
,32.484255708405165,,,,29.397896079259368,wer,main_p13_primary_4098,R4-base,cell,,,35.70226103671198
,22.637075718015666,,,,20.112705753896176,cer,main_p13_primary_4098,R4-base,cell,,,25.264157806424123
,5.435738662350913,,,,4.553786215834313,insertions_per_100_reference_words,main_p13_primary_4098,R4-base,cell,,,6.525480269843238
,55.7907113462669,,,,50.17482008678167,keyword_occurrence_recall,main_p13_primary_4098,R4-base,cell,,,61.19512808724565
,4.189700320046552,,,,3.0877993428220805,context_copy_rate,main_p13_primary_4098,R4-base,cell,,,5.534105534105534
,5.44543380017003,,,,4.5655766592891425,prior_only_token_rate,main_p13_primary_4098,R4-base,cell,,,6.44170926342314
,9.410029498525073,,,,6.013686463255028,realized_trigram_yield_per_1000,main_p13_primary_4098,R4-base,cell,,,14.562187159199993
,0.06255455338958393,,,,0.012406600100895688,donor_null_copy_rate,main_p13_primary_4098,R4-base,cell,,,0.17114001964670003
,4.127145766656968,,,,3.0213606096631427,matched_excess_copy_rate,main_p13_primary_4098,R4-base,cell,,,5.473001482064
,32.13594624072054,,,,29.039941895352932,wer,main_p13_primary_4098,R8-base,cell,,,35.31952622147008
,22.407800261096607,,,,19.939352512950265,cer,main_p13_primary_4098,R8-base,cell,,,25.00179386677183
,5.703127748654259,,,,4.7658072471948705,insertions_per_100_reference_words,main_p13_primary_4098,R8-base,cell,,,6.775979173743511
,57.61316872427984,,,,51.77741000948386,keyword_occurrence_recall,main_p13_primary_4098,R8-base,cell,,,63.20775178148564
,4.39081128234952,,,,3.1045061504303524,context_copy_rate,main_p13_primary_4098,R8-base,cell,,,6.068682187347667
,6.046073861599139,,,,5.117320484298768,prior_only_token_rate,main_p13_primary_4098,R8-base,cell,,,7.073758779286236
,5.783751941305629,,,,3.6011577610136376,realized_trigram_yield_per_1000,main_p13_primary_4098,R8-base,cell,,,9.470873252490694
,0.09741203838325095,,,,0.017348325355514217,donor_null_copy_rate,main_p13_primary_4098,R8-base,cell,,,0.24075560579769908
,4.293399243966269,,,,2.9922624405506633,matched_excess_copy_rate,main_p13_primary_4098,R8-base,cell,,,5.963038585365716
,23.84688456531682,,,,22.022819487178364,wer,main_p13_primary_4098,P0-no_context_sft,cell,,,25.772144662210984
,16.407473890339425,,,,14.826000286772633,cer,main_p13_primary_4098,P0-no_context_sft,cell,,,18.09296358295745
,3.148858318967034,,,,2.7720110630118846,insertions_per_100_reference_words,main_p13_primary_4098,P0-no_context_sft,cell,,,3.5625383808813256
,75.2498530276308,,,,71.39823788438605,keyword_occurrence_recall,main_p13_primary_4098,P0-no_context_sft,cell,,,78.98689645715854
,0.0,,,,0.0,context_copy_rate,main_p13_primary_4098,P0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,prior_only_token_rate,main_p13_primary_4098,P0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,realized_trigram_yield_per_1000,main_p13_primary_4098,P0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,donor_null_copy_rate,main_p13_primary_4098,P0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,matched_excess_copy_rate,main_p13_primary_4098,P0-no_context_sft,cell,,,0.0
,23.783555571192345,,,,21.923416476573667,wer,main_p13_primary_4098,R0-no_context_sft,cell,,,25.705566882828084
,16.53883812010444,,,,14.880032659570018,cer,main_p13_primary_4098,R0-no_context_sft,cell,,,18.258216312010056
,2.899060619920487,,,,2.5519867601779533,insertions_per_100_reference_words,main_p13_primary_4098,R0-no_context_sft,cell,,,3.2790158133424767
,74.19165196942974,,,,70.32468473783595,keyword_occurrence_recall,main_p13_primary_4098,R0-no_context_sft,cell,,,77.92863560614988
,0.0,,,,0.0,context_copy_rate,main_p13_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,prior_only_token_rate,main_p13_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,realized_trigram_yield_per_1000,main_p13_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,donor_null_copy_rate,main_p13_primary_4098,R0-no_context_sft,cell,,,0.0
,0.0,,,,0.0,matched_excess_copy_rate,main_p13_primary_4098,R0-no_context_sft,cell,,,0.0
,23.340252612321006,,,,21.45611423824197,wer,main_p13_primary_4098,R1-no_context_sft,cell,,,25.318515242751484
,16.160248041775457,,,,14.507986374892818,cer,main_p13_primary_4098,R1-no_context_sft,cell,,,17.919343817856884
,3.5288322837138937,,,,3.012355611753118,insertions_per_100_reference_words,main_p13_primary_4098,R1-no_context_sft,cell,,,4.096829660016581
,76.95473251028807,,,,72.97944284461215,keyword_occurrence_recall,main_p13_primary_4098,R1-no_context_sft,cell,,,80.81005963831151
,1.8672795173800631,,,,1.2456905908547435,context_copy_rate,main_p13_primary_4098,R1-no_context_sft,cell,,,2.6010174400705384
,2.0064308681672025,,,,1.527605406153772,prior_only_token_rate,main_p13_primary_4098,R1-no_context_sft,cell,,,2.5902312790683735
,15.046969822927924,,,,8.313162153451598,realized_trigram_yield_per_1000,main_p13_primary_4098,R1-no_context_sft,cell,,,24.431910764591844
,0.010341855788566504,,,,0.00030990764134133534,donor_null_copy_rate,main_p13_primary_4098,R1-no_context_sft,cell,,,0.03095428924645836
,1.8569376615914965,,,,1.2335893524564325,matched_excess_copy_rate,main_p13_primary_4098,R1-no_context_sft,cell,,,2.5891235127729324
,22.886394821095593,,,,21.091347705138674,wer,main_p13_primary_4098,R2-no_context_sft,cell,,,24.779712631555448
,15.673139686684074,,,,14.11869459876469,cer,main_p13_primary_4098,R2-no_context_sft,cell,,,17.3305836543474
,3.331808746437744,,,,2.8892886931857986,insertions_per_100_reference_words,main_p13_primary_4098,R2-no_context_sft,cell,,,3.8126972161994774
,78.89476778365668,,,,75.28510397198771,keyword_occurrence_recall,main_p13_primary_4098,R2-no_context_sft,cell,,,82.3529411764706
,2.3269175524274632,,,,1.5995342498768026,context_copy_rate,main_p13_primary_4098,R2-no_context_sft,cell,,,3.2006302383211636
,2.4695607279611065,,,,2.0485554494129254,prior_only_token_rate,main_p13_primary_4098,R2-no_context_sft,cell,,,2.925133840449597
,9.135027119611761,,,,5.511851234672254,realized_trigram_yield_per_1000,main_p13_primary_4098,R2-no_context_sft,cell,,,14.284177933251394
,0.03878195920712439,,,,0.01001265024928,donor_null_copy_rate,main_p13_primary_4098,R2-no_context_sft,cell,,,0.09467706036102262
,2.2881355932203387,,,,1.558774193317681,matched_excess_copy_rate,main_p13_primary_4098,R2-no_context_sft,cell,,,3.158284296944725
,22.302360764169862,,,,20.489574797809748,wer,main_p13_primary_4098,R4-no_context_sft,cell,,,24.208779847301464
,15.322291122715404,,,,13.730865907496659,cer,main_p13_primary_4098,R4-no_context_sft,cell,,,17.0141252130784
,3.3106990817295854,,,,2.8663068410022063,insertions_per_100_reference_words,main_p13_primary_4098,R4-no_context_sft,cell,,,3.797377226661922
,79.54144620811287,,,,75.9449187574873,keyword_occurrence_recall,main_p13_primary_4098,R4-no_context_sft,cell,,,82.94414548833161
,2.757828210284401,,,,1.9306126662422793,context_copy_rate,main_p13_primary_4098,R4-no_context_sft,cell,,,3.7450181616385834
,3.1821695439319764,,,,2.5727325409232975,prior_only_token_rate,main_p13_primary_4098,R4-no_context_sft,cell,,,3.8220609223786615
,6.223303442618313,,,,3.6806206518429643,realized_trigram_yield_per_1000,main_p13_primary_4098,R4-no_context_sft,cell,,,10.01605313813997
,0.043665613329503014,,,,0.013698536336451262,donor_null_copy_rate,main_p13_primary_4098,R4-no_context_sft,cell,,,0.09120605310892613
,2.714162596954898,,,,1.8902508375147762,matched_excess_copy_rate,main_p13_primary_4098,R4-no_context_sft,cell,,,3.69692477667523
,21.9927523484502,,,,20.11361819975019,wer,main_p13_primary_4098,R8-no_context_sft,cell,,,23.943912370153253
,15.051403394255875,,,,13.487056583680243,cer,main_p13_primary_4098,R8-no_context_sft,cell,,,16.72020413142337
,3.184041093480632,,,,2.7772481782466003,insertions_per_100_reference_words,main_p13_primary_4098,R8-no_context_sft,cell,,,3.633864057960793
,81.01116990005879,,,,77.25994679578716,keyword_occurrence_recall,main_p13_primary_4098,R8-no_context_sft,cell,,,84.4393838961273
,2.9589198506176384,,,,2.092178232849204,context_copy_rate,main_p13_primary_4098,R8-no_context_sft,cell,,,4.03377263278163
,3.7237702098383214,,,,3.103992559635527,prior_only_token_rate,main_p13_primary_4098,R8-no_context_sft,cell,,,4.350948493063872
,3.8120309748884598,,,,2.266746928730261,realized_trigram_yield_per_1000,main_p13_primary_4098,R8-no_context_sft,cell,,,6.352429560696221
,0.09997127262280954,,,,0.033784869666075995,donor_null_copy_rate,main_p13_primary_4098,R8-no_context_sft,cell,,,0.21192706222042051
,2.8589485779948287,,,,1.9877935079794347,matched_excess_copy_rate,main_p13_primary_4098,R8-no_context_sft,cell,,,3.931350221552328
,23.776519016289626,,,,22.059065785761295,wer,main_p13_primary_4098,P0-prior_context_sft,cell,,,25.58417877315246
,16.428687989556135,,,,14.914475063569125,cer,main_p13_primary_4098,P0-prior_context_sft,cell,,,18.058040080554356
,3.648453717060127,,,,3.2472850715625468,insertions_per_100_reference_words,main_p13_primary_4098,P0-prior_context_sft,cell,,,4.0742766948360485
,81.54027042915932,,,,78.19723991237389,keyword_occurrence_recall,main_p13_primary_4098,P0-prior_context_sft,cell,,,84.66008305813506
,0.0,,,,0.0,context_copy_rate,main_p13_primary_4098,P0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,prior_only_token_rate,main_p13_primary_4098,P0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,realized_trigram_yield_per_1000,main_p13_primary_4098,P0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,donor_null_copy_rate,main_p13_primary_4098,P0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,matched_excess_copy_rate,main_p13_primary_4098,P0-prior_context_sft,cell,,,0.0
,23.994652218273934,,,,22.18440397875505,wer,main_p13_primary_4098,R0-prior_context_sft,cell,,,25.90317155655655
,16.79667101827676,,,,15.122050655131137,cer,main_p13_primary_4098,R0-prior_context_sft,cell,,,18.58024307032549
,3.4232839601730993,,,,3.047781010343098,insertions_per_100_reference_words,main_p13_primary_4098,R0-prior_context_sft,cell,,,3.8177235797729763
,81.24632569077013,,,,77.92830528285207,keyword_occurrence_recall,main_p13_primary_4098,R0-prior_context_sft,cell,,,84.42888105751544
,0.0,,,,0.0,context_copy_rate,main_p13_primary_4098,R0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,prior_only_token_rate,main_p13_primary_4098,R0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,realized_trigram_yield_per_1000,main_p13_primary_4098,R0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,donor_null_copy_rate,main_p13_primary_4098,R0-prior_context_sft,cell,,,0.0
,0.0,,,,0.0,matched_excess_copy_rate,main_p13_primary_4098,R0-prior_context_sft,cell,,,0.0
,22.998979699539106,,,,21.174299513084396,wer,main_p13_primary_4098,R1-prior_context_sft,cell,,,24.90328154750547
,15.797160574412533,,,,14.215275482418734,cer,main_p13_primary_4098,R1-prior_context_sft,cell,,,17.462799596991463
,3.7540020406009216,,,,3.3170677147483434,insertions_per_100_reference_words,main_p13_primary_4098,R1-prior_context_sft,cell,,,4.215587412889252
,82.12815990593768,,,,78.60934971983954,keyword_occurrence_recall,main_p13_primary_4098,R1-prior_context_sft,cell,,,85.51680315654438
,1.9641825534373194,,,,1.314157806978535,context_copy_rate,main_p13_primary_4098,R1-prior_context_sft,cell,,,2.7471151399949116
,2.0494608933766902,,,,1.65015560178183,prior_only_token_rate,main_p13_primary_4098,R1-prior_context_sft,cell,,,2.504240371270845
,12.24456027136593,,,,7.396549889552962,realized_trigram_yield_per_1000,main_p13_primary_4098,R1-prior_context_sft,cell,,,18.818256546756952
,0.006932409012131715,,,,0.0012221838632324154,donor_null_copy_rate,main_p13_primary_4098,R1-prior_context_sft,cell,,,0.01985365813131504
,1.9572501444251877,,,,1.310203658037894,matched_excess_copy_rate,main_p13_primary_4098,R1-prior_context_sft,cell,,,2.73653820289746
,22.576786405375927,,,,20.759696363587608,wer,main_p13_primary_4098,R2-prior_context_sft,cell,,,24.449210755469238
,15.551566579634464,,,,14.012689637979733,cer,main_p13_primary_4098,R2-prior_context_sft,cell,,,17.171433607469627
,3.7645568729550014,,,,3.3481912008334977,insertions_per_100_reference_words,main_p13_primary_4098,R2-prior_context_sft,cell,,,4.221827690146878
,83.30393885949441,,,,80.03272878401312,keyword_occurrence_recall,main_p13_primary_4098,R2-prior_context_sft,cell,,,86.41203943902755
,2.7586206896551726,,,,1.9926886166950333,context_copy_rate,main_p13_primary_4098,R2-prior_context_sft,cell,,,3.663209092975214
,3.0007277085741193,,,,2.542763015357759,prior_only_token_rate,main_p13_primary_4098,R2-prior_context_sft,cell,,,3.4807162015116835
,9.42951438000943,,,,5.9281125653088855,realized_trigram_yield_per_1000,main_p13_primary_4098,R2-prior_context_sft,cell,,,14.2265877707816
,0.051149425287356325,,,,0.013140419479515589,donor_null_copy_rate,main_p13_primary_4098,R2-prior_context_sft,cell,,,0.11924346716638085
,2.7074712643678165,,,,1.9455308951976666,matched_excess_copy_rate,main_p13_primary_4098,R2-prior_context_sft,cell,,,3.603964668494516
,22.14403827885867,,,,20.28674335574617,wer,main_p13_primary_4098,R4-prior_context_sft,cell,,,24.034916964965866
,15.28965404699739,,,,13.705931796403144,cer,main_p13_primary_4098,R4-prior_context_sft,cell,,,16.944173971575573
,3.6273440523519684,,,,3.1759352820499966,insertions_per_100_reference_words,main_p13_primary_4098,R4-prior_context_sft,cell,,,4.108334709580701
,84.00940623162846,,,,80.71914613941408,keyword_occurrence_recall,main_p13_primary_4098,R4-prior_context_sft,cell,,,87.01631098568672
,3.9367816091954024,,,,2.9402503308256382,context_copy_rate,main_p13_primary_4098,R4-prior_context_sft,cell,,,5.1041646660044
,4.019863864035275,,,,3.4055265840193996,prior_only_token_rate,main_p13_primary_4098,R4-prior_context_sft,cell,,,4.656926550353998
,7.53861414198668,,,,4.899134181621325,realized_trigram_yield_per_1000,main_p13_primary_4098,R4-prior_context_sft,cell,,,11.325798310047958
,0.09137931034482759,,,,0.023865941866942058,donor_null_copy_rate,main_p13_primary_4098,R4-prior_context_sft,cell,,,0.2108993657273531
,3.845402298850575,,,,2.8411115192134324,matched_excess_copy_rate,main_p13_primary_4098,R4-prior_context_sft,cell,,,5.014293074187255
,22.01386201315836,,,,20.10679926377111,wer,main_p13_primary_4098,R8-prior_context_sft,cell,,,23.986891346637755
,15.14605091383812,,,,13.588040109025174,cer,main_p13_primary_4098,R8-prior_context_sft,cell,,,16.7967983096744
,3.768075150406361,,,,3.3016678798626358,insertions_per_100_reference_words,main_p13_primary_4098,R8-prior_context_sft,cell,,,4.265677862330435
,85.94944150499705,,,,82.71519485954848,keyword_occurrence_recall,main_p13_primary_4098,R8-prior_context_sft,cell,,,88.78407476688864
,4.396551724137931,,,,3.345201808953163,context_copy_rate,main_p13_primary_4098,R8-prior_context_sft,cell,,,5.654682489991199
,4.838227123135445,,,,4.086456140385694,prior_only_token_rate,main_p13_primary_4098,R8-prior_context_sft,cell,,,5.617995333062359
,5.278482521411909,,,,3.3282886786618797,realized_trigram_yield_per_1000,main_p13_primary_4098,R8-prior_context_sft,cell,,,8.315586408542124
,0.06982758620689655,,,,0.01865306067485404,donor_null_copy_rate,main_p13_primary_4098,R8-prior_context_sft,cell,,,0.1797899957550569
,4.326724137931034,,,,3.263336622884656,matched_excess_copy_rate,main_p13_primary_4098,R8-prior_context_sft,cell,,,5.580172460818663
0.0162,0.8690145304858703,0.1296,p13_windows_vs_p0_base,4,0.059236469584024856,wer,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,2.6691160579208875,0.0324,1.8077728410925131
0.4539,0.029373368146213608,0.9296,p13_windows_vs_p0_base,4,-0.4084465192526213,cer,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.9078,0.5015688749039309
0.0,1.8048763325475843,0.0,p13_windows_vs_p0_base,4,1.0675499579602532,insertions_per_100_reference_words,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0,2.6926253387411307
0.0206,2.2927689594356266,0.0412,p13_windows_vs_p0_base,4,0.13088364036782743,keyword_occurrence_recall,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0412,4.334407275961304
0.0,3.7014377485469563,0.0,p13_windows_vs_p0_base,4,2.6501414196843895,context_copy_rate,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0,5.051797218259144
0.0,3.935495398910033,0.0,p13_windows_vs_p0_base,4,3.1408643393882976,prior_only_token_rate,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0,4.889566317102676
0.0,22.451612903225808,0.0,p13_windows_vs_p0_base,4,14.799286021132284,realized_trigram_yield_per_1000,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0,32.535346291150326
0.0012,0.04741511165494035,0.0024,p13_windows_vs_p0_base,4,0.004340025231168246,donor_null_copy_rate,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0024,0.15756249424042323
0.0,3.654022636892016,0.0,p13_windows_vs_p0_base,4,2.5978501960127334,matched_excess_copy_rate,main_p13_primary_4098,p13_r1_minus_p0_base,contrast,,0.0,4.999720665022601
0.0306,0.953453189318509,0.18359999999999999,p13_windows_vs_p0_base,4,-0.03583853871850815,wer,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,2.9284633671925633,0.0612,2.126684109214038
0.2324,-0.20479765013054774,0.9296,p13_windows_vs_p0_base,4,-0.7265574841904435,cer,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.4648,0.3771056771617608
0.0,2.26577067867572,0.0,p13_windows_vs_p0_base,4,1.343296710945635,insertions_per_100_reference_words,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0,3.3641380617081005
0.0001,3.9388594944150483,0.0006000000000000001,p13_windows_vs_p0_base,4,1.7020807653143226,keyword_occurrence_recall,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0002,6.055005705758423
0.0,4.091174751607247,0.0,p13_windows_vs_p0_base,4,2.9284114204967295,context_copy_rate,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0,5.49486696261509
0.0,4.879361377702036,0.0,p13_windows_vs_p0_base,4,3.9067883979270066,prior_only_token_rate,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0,5.994190478022248
0.0,15.52502356033927,0.0,p13_windows_vs_p0_base,4,10.086768948973937,realized_trigram_yield_per_1000,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0,23.05888266162006
0.0003,0.015488018702513151,0.0012,p13_windows_vs_p0_base,4,0.00370140256998948,donor_null_copy_rate,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0006,0.03324802795895024
0.0,4.075686732904734,0.0,p13_windows_vs_p0_base,4,2.912774840688778,matched_excess_copy_rate,main_p13_primary_4098,p13_r2_minus_p0_base,contrast,,0.0,5.478435916989728
0.4354,-0.07388382647855707,0.8708,p13_windows_vs_p0_base,4,-0.9845423312917486,wer,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,-0.22692889561271098,0.8708,1.0071721205063242
0.0156,-0.6715078328981718,0.09359999999999999,p13_windows_vs_p0_base,4,-1.2459615321381896,cer,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0312,-0.05747602328989066
0.0,1.6571086795904728,0.0,p13_windows_vs_p0_base,4,0.9584435967757038,insertions_per_100_reference_words,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0,2.545447951251245
0.0013,3.7037037037037024,0.0052,p13_windows_vs_p0_base,4,1.2275412118762095,keyword_occurrence_recall,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0026,6.117767106842735
0.0,4.189700320046552,0.0,p13_windows_vs_p0_base,4,3.0877993428220805,context_copy_rate,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0,5.534105534105534
0.0,5.44543380017003,0.0,p13_windows_vs_p0_base,4,4.5655766592891425,prior_only_token_rate,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0,6.44170926342314
0.0,9.410029498525073,0.0,p13_windows_vs_p0_base,4,6.013686463255028,realized_trigram_yield_per_1000,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0,14.562187159199993
0.0,0.06255455338958393,0.0,p13_windows_vs_p0_base,4,0.012406600100895688,donor_null_copy_rate,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0,0.17114001964670003
0.0,4.127145766656968,0.0,p13_windows_vs_p0_base,4,3.0213606096631427,matched_excess_copy_rate,main_p13_primary_4098,p13_r4_minus_p0_base,contrast,,0.0,5.473001482064
0.2085,-0.4221932941631792,0.834,p13_windows_vs_p0_base,4,-1.352114860070137,wer,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,-1.296736546358336,0.417,0.6594902652420824
0.0012,-0.9007832898172303,0.0096,p13_windows_vs_p0_base,4,-1.448048071941299,cer,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0024,-0.3205289918143153
0.0,1.9244977658938183,0.0,p13_windows_vs_p0_base,4,1.1466910298684687,insertions_per_100_reference_words,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,2.867825779864109
0.0,5.526161081716637,0.0,p13_windows_vs_p0_base,4,2.594447982299834,keyword_occurrence_recall,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,8.510664774472321
0.0,4.39081128234952,0.0,p13_windows_vs_p0_base,4,3.1045061504303524,context_copy_rate,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,6.068682187347667
0.0,6.046073861599139,0.0,p13_windows_vs_p0_base,4,5.117320484298768,prior_only_token_rate,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,7.073758779286236
0.0,5.783751941305629,0.0,p13_windows_vs_p0_base,4,3.6011577610136376,realized_trigram_yield_per_1000,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,9.470873252490694
0.0,0.09741203838325095,0.0,p13_windows_vs_p0_base,4,0.017348325355514217,donor_null_copy_rate,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,0.24075560579769908
0.0,4.293399243966269,0.0,p13_windows_vs_p0_base,4,2.9922624405506633,matched_excess_copy_rate,main_p13_primary_4098,p13_r8_minus_p0_base,contrast,,0.0,5.963038585365716
0.0162,0.8690145304858703,0.0972,p13_adjacent_windows_base,4,0.059236469584024856,wer,main_p13_primary_4098,adjacent_r1_minus_p0_base,contrast,2.6691160579208875,0.0324,1.8077728410925131
0.4539,0.029373368146213608,0.9078,p13_adjacent_windows_base,4,-0.4084465192526213,cer,main_p13_primary_4098,adjacent_r1_minus_p0_base,contrast,,0.9078,0.5015688749039309
0.0,1.8048763325475843,0.0,p13_adjacent_windows_base,4,1.0675499579602532,insertions_per_100_reference_words,main_p13_primary_4098,adjacent_r1_minus_p0_base,contrast,,0.0,2.6926253387411307
0.0206,2.2927689594356266,0.0824,p13_adjacent_windows_base,4,0.13088364036782743,keyword_occurrence_recall,main_p13_primary_4098,adjacent_r1_minus_p0_base,contrast,,0.0412,4.334407275961304
0.0,3.7014377485469563,0.0,p13_adjacent_windows_base,4,2.6501414196843895,context_copy_rate,main_p13_primary_4098,adjacent_r1_minus_p0_base,contrast,,0.0,5.051797218259144
